,Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
8665,2021-09-28,landed,Bangalore International Airport,BLR,Sanganeer,JAI,IndiGo,6E,415,6E415,5.0,0.0,Asia,Kolkata,2021-09-28,07:50:00,2021-09-28,09:56:00,28-09-2021
8666,2021-09-28,landed,Bangalore International Airport,BLR,Vishakhapatnam,VTZ,IndiGo,6E,288,6E288,5.0,0.0,Asia,Kolkata,2021-09-28,05:39:00,2021-09-28,06:55:00,28-09-2021
8667,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6817,6E6817,5.0,0.0,Asia,Kolkata,2021-09-28,16:39:00,2021-09-28,18:01:00,28-09-2021
8668,2021-09-28,landed,Bangalore International Airport,BLR,Rajahmundry,RJA,IndiGo,6E,7107,6E7107,17.0,0.0,Asia,Kolkata,2021-09-28,11:01:00,2021-09-28,12:31:00,28-09-2021
8669,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,918,6E918,8.0,0.0,Asia,Kolkata,2021-09-28,08:43:00,2021-09-28,09:56:00,28-09-2021
8670,2021-09-28,landed,Bangalore International Airport,BLR,Lohegaon,PNQ,IndiGo,6E,247,6E247,9.0,0.0,Asia,Kolkata,2021-09-28,15:23:00,2021-09-28,16:32:00,28-09-2021
8671,2021-09-28,landed,Bangalore International Airport,BLR,Amausi,LKO,Air India,AI,565,AI565,12.0,0.0,Asia,Kolkata,2021-09-28,15:41:00,2021-09-28,17:51:00,28-09-2021
8672,2021-09-28,landed,Bangalore International Airport,BLR,Dibrugarh,DIB,IndiGo,6E,458,6E458,0.0,0.0,Asia,Kolkata,2021-09-28,09:27:00,2021-09-28,12:45:00,28-09-2021
8673,2021-09-28,landed,Bangalore International Airport,BLR,Goa International,GOI,AirAsia India,I5,1322,I51322,5.0,0.0,Asia,Kolkata,2021-09-28,15:30:00,2021-09-28,16:18:00,28-09-2021
8674,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,Blue Dart Aviation,BZ,102,BZ102,8.0,0.0,Asia,Kolkata,2021-09-28,00:32:00,2021-09-28,01:49:00,28-09-2021
8675,2021-09-28,landed,Bangalore International Airport,BLR,Goa International,GOI,IndiGo,6E,417,6E417,2.0,0.0,Asia,Kolkata,2021-09-28,14:37:00,2021-09-28,15:26:00,28-09-2021
8676,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,Vistara,UK,808,UK808,0.0,0.0,Asia,Kolkata,2021-09-28,07:58:00,2021-09-28,10:20:00,28-09-2021
8677,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,AirAsia India,I5,1983,I51983,10.0,0.0,Asia,Kolkata,2021-09-28,14:50:00,2021-09-28,16:08:00,28-09-2021
8678,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,AirAsia India,I5,941,I5941,3.0,0.0,Asia,Kolkata,2021-09-28,04:38:00,2021-09-28,05:55:00,28-09-2021
8679,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,Alliance Air,9I,501,9I501,0.0,0.0,Asia,Kolkata,2021-09-28,06:26:00,2021-09-28,07:35:00,28-09-2021
8680,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,IndiGo,6E,537,6E537,20.0,1.0,Asia,Kolkata,2021-09-28,15:10:00,2021-09-28,16:02:00,28-09-2021
8681,2021-09-28,landed,Bangalore International Airport,BLR,Bagdogra,IXB,IndiGo,6E,973,6E973,0.0,0.0,Asia,Kolkata,2021-09-28,11:29:00,2021-09-28,14:14:00,28-09-2021
8682,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,IndiGo,6E,466,6E466,7.0,0.0,Asia,Kolkata,2021-09-28,16:31:00,2021-09-28,17:21:00,28-09-2021
8683,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,852,UK852,0.0,0.0,Asia,Kolkata,2021-09-28,09:29:00,2021-09-28,10:43:00,28-09-2021
8684,2021-09-28,landed,Bangalore International Airport,BLR,Dubai,DXB,flydubai,FZ,406,FZ406,33.0,1.0,Asia,Dubai,2021-09-28,11:12:00,2021-09-28,13:02:00,28-09-2021
8685,2021-09-28,landed,Bangalore International Airport,BLR,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,858,UK858,0.0,0.0,Asia,Kolkata,2021-09-28,07:43:00,2021-09-28,08:59:00,28-09-2021
8686,2021-09-28,landed,Bangalore International Airport,BLR,Govardhanpur,JGA,Star Air,OG,131,OG131,10.0,0.0,Asia,Kolkata,2021-09-28,13:55:00,2021-09-28,15:50:00,28-09-2021
8687,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,IndiGo,6E,172,6E172,14.0,0.0,Asia,Kolkata,2021-09-28,13:13:00,2021-09-28,15:29:00,28-09-2021
8688,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,IndiGo,6E,344,6E344,7.0,0.0,Asia,Kolkata,2021-09-28,08:32:00,2021-09-28,10:46:00,28-09-2021
8689,2021-09-28,landed,Bangalore International Airport,BLR,Madras International (Meenambakkam),MAA,Blue Dart Aviation,BZ,201,BZ201,13.0,0.0,Asia,Kolkata,2021-09-28,07:33:00,2021-09-28,08:15:00,28-09-2021
8690,2021-09-28,landed,Bangalore International Airport,BLR,Madras International (Meenambakkam),MAA,IndiGo,6E,6269,6E6269,8.0,0.0,Asia,Kolkata,2021-09-28,07:18:00,2021-09-28,07:55:00,28-09-2021
8691,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,IndiGo,6E,503,6E503,3.0,0.0,Asia,Kolkata,2021-09-28,11:23:00,2021-09-28,13:29:00,28-09-2021
8692,2021-09-28,landed,Bangalore International Airport,BLR,Birsa Munda International,IXR,AirAsia India,I5,1325,I51325,0.0,0.0,Asia,Kolkata,2021-09-28,09:06:00,2021-09-28,11:01:00,28-09-2021
8693,2021-09-28,landed,Bangalore International Airport,BLR,Malé International Airport,MLE,GoAir,G8,1532,G81532,10.0,0.0,Indian,Maldives,2021-09-28,13:35:00,2021-09-28,14:50:00,28-09-2021
8694,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,IndiGo,6E,6339,6E6339,5.0,0.0,Asia,Kolkata,2021-09-28,07:04:00,2021-09-28,09:18:00,28-09-2021
8695,2021-09-28,landed,Bangalore International Airport,BLR,Lohegaon,PNQ,GoAir,G8,241,G8241,0.0,0.0,Asia,Kolkata,2021-09-28,07:07:00,2021-09-28,08:16:00,28-09-2021
8696,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,IndiGo,6E,997,6E997,21.0,0.0,Asia,Kolkata,2021-09-28,15:31:00,2021-09-28,17:42:00,28-09-2021
8697,2021-09-28,landed,Bangalore International Airport,BLR,Lohegaon,PNQ,IndiGo,6E,699,6E699,5.0,0.0,Asia,Kolkata,2021-09-28,08:55:00,2021-09-28,10:01:00,28-09-2021
8698,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,Air India,AI,776,AI776,2.0,0.0,Asia,Kolkata,2021-09-28,05:47:00,2021-09-28,08:01:00,28-09-2021
8699,2021-09-28,landed,Bangalore International Airport,BLR,Malé International Airport,MLE,IndiGo,6E,8253,6E8253,16.0,0.0,Indian,Maldives,2021-09-28,14:41:00,2021-09-28,15:47:00,28-09-2021
8700,2021-09-28,landed,Bangalore International Airport,BLR,Netaji Subhas Chandra,CCU,AirAsia India,I5,2472,I52472,2.0,0.0,Asia,Kolkata,2021-09-28,05:37:00,2021-09-28,07:48:00,28-09-2021
8701,2021-09-28,landed,Bangalore International Airport,BLR,Amausi,LKO,IndiGo,6E,6653,6E6653,12.0,0.0,Asia,Kolkata,2021-09-28,14:01:00,2021-09-28,16:13:00,28-09-2021
8702,2021-09-28,landed,Bangalore International Airport,BLR,Doha International,DOH,Qatar Airways,QR,573,QR573,9.0,0.0,Asia,Qatar,2021-09-28,04:03:00,2021-09-28,05:11:00,28-09-2021
8703,2021-09-28,landed,Bangalore International Airport,BLR,Charles De Gaulle,CDG,Air France,AF,191,AF191,14.0,0.0,Europe,Paris,2021-09-28,01:38:00,2021-09-28,07:53:00,28-09-2021
8704,2021-09-28,landed,Bangalore International Airport,BLR,Charles De Gaulle,CDG,Delta Air Lines,DL,8471,DL8471,14.0,0.0,Europe,Paris,2021-09-28,01:38:00,2021-09-28,07:53:00,28-09-2021
8705,2021-09-28,landed,Bangalore International Airport,BLR,Charles De Gaulle,CDG,KLM,KL,2289,KL2289,14.0,0.0,Europe,Paris,2021-09-28,01:38:00,2021-09-28,07:53:00,28-09-2021
8706,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,SpiceJet,SG,190,SG190,2.0,0.0,Asia,Kolkata,2021-09-28,06:07:00,2021-09-28,08:28:00,28-09-2021
8707,2021-09-28,landed,Bangalore International Airport,BLR,Goa International,GOI,IndiGo,6E,667,6E667,4.0,0.0,Asia,Kolkata,2021-09-28,11:14:00,2021-09-28,12:02:00,28-09-2021
8708,2021-09-28,landed,Bangalore International Airport,BLR,Peelamedu,CJB,IndiGo,6E,992,6E992,14.0,0.0,Asia,Kolkata,2021-09-28,14:54:00,2021-09-28,15:31:00,28-09-2021
8709,2021-09-28,landed,Bangalore International Airport,BLR,Peelamedu,CJB,SpiceJet,SG,3472,SG3472,3.0,0.0,Asia,Kolkata,2021-09-28,07:48:00,2021-09-28,08:25:00,28-09-2021
8710,2021-09-28,landed,Bangalore International Airport,BLR,Goa International,GOI,IndiGo,6E,194,6E194,0.0,0.0,Asia,Kolkata,2021-09-28,06:20:00,2021-09-28,07:08:00,28-09-2021
8711,2021-09-28,landed,Bangalore International Airport,BLR,Cochin International,COK,IndiGo,6E,113,6E113,1.0,0.0,Asia,Kolkata,2021-09-28,09:01:00,2021-09-28,09:40:00,28-09-2021
8712,2021-09-28,landed,Bangalore International Airport,BLR,Goa International,GOI,Vistara,UK,867,UK867,5.0,0.0,Asia,Kolkata,2021-09-28,12:25:00,2021-09-28,13:11:00,28-09-2021
8713,2021-09-28,landed,Bangalore International Airport,BLR,Goa International,GOI,GoAir,G8,985,G8985,26.0,7.0,Asia,Kolkata,2021-09-28,14:45:00,2021-09-28,15:37:00,28-09-2021
8714,2021-09-28,landed,Bangalore International Airport,BLR,Borjhar,GAU,AirAsia India,I5,1982,I51982,0.0,0.0,Asia,Kolkata,2021-09-28,06:48:00,2021-09-28,09:30:00,28-09-2021
8715,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,AirAsia India,I5,741,I5741,6.0,0.0,Asia,Kolkata,2021-09-28,11:25:00,2021-09-28,13:44:00,28-09-2021
8716,2021-09-28,landed,Bangalore International Airport,BLR,Cochin International,COK,AirAsia India,I5,1451,I51451,0.0,0.0,Asia,Kolkata,2021-09-28,05:56:00,2021-09-28,06:42:00,28-09-2021
8717,2021-09-28,landed,Bangalore International Airport,BLR,Hong Kong International,HKG,Lufthansa,LH,8475,LH8475,0.0,7.0,Asia,Hong_Kong,2021-09-28,10:07:00,2021-09-28,18:17:00,28-09-2021
8718,2021-09-28,landed,Bangalore International Airport,BLR,Dehra Dun,DED,IndiGo,6E,852,6E852,5.0,1.0,Asia,Kolkata,2021-09-28,13:15:00,2021-09-28,15:50:00,28-09-2021
8719,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,IndiGo,6E,2087,6E2087,17.0,0.0,Asia,Kolkata,2021-09-28,13:12:00,2021-09-28,15:40:00,28-09-2021
8720,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,Air India,AI,9501,AI9501,0.0,0.0,Asia,Kolkata,2021-09-28,06:26:00,2021-09-28,07:35:00,28-09-2021
8721,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,IndiGo,6E,886,6E886,4.0,0.0,Asia,Kolkata,2021-09-28,08:53:00,2021-09-28,09:40:00,28-09-2021
8722,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,IndiGo,6E,2271,6E2271,6.0,0.0,Asia,Kolkata,2021-09-28,07:56:00,2021-09-28,10:22:00,28-09-2021
8723,2021-09-28,landed,Bangalore International Airport,BLR,Hong Kong International,HKG,Lufthansa,LH,8474,LH8474,0.0,7.0,Asia,Hong_Kong,2021-09-28,10:07:00,2021-09-28,18:17:00,28-09-2021
8724,2021-09-28,landed,Bangalore International Airport,BLR,Devi Ahilyabai Holkar,IDR,IndiGo,6E,6657,6E6657,15.0,0.0,Asia,Kolkata,2021-09-28,13:05:00,2021-09-28,14:43:00,28-09-2021
8725,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,IndiGo,6E,2288,6E2288,0.0,0.0,Asia,Kolkata,2021-09-28,05:29:00,2021-09-28,07:52:00,28-09-2021
8726,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,Star Air,OG,151,OG151,6.0,0.0,Asia,Kolkata,2021-09-28,06:50:00,2021-09-28,07:40:00,28-09-2021
8727,2021-09-28,landed,Bangalore International Airport,BLR,Chandigarh,IXC,IndiGo,6E,6512,6E6512,11.0,0.0,Asia,Kolkata,2021-09-28,11:11:00,2021-09-28,13:51:00,28-09-2021
8728,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,IndiGo,6E,2363,6E2363,9.0,0.0,Asia,Kolkata,2021-09-28,09:48:00,2021-09-28,12:14:00,28-09-2021
8729,2021-09-28,landed,Bangalore International Airport,BLR,Chandigarh,IXC,Vistara,UK,657,UK657,0.0,0.0,Asia,Kolkata,2021-09-28,10:56:00,2021-09-28,13:37:00,28-09-2021
8730,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,IndiGo,6E,5824,6E5824,17.0,8.0,Asia,Kolkata,2021-09-28,14:51:00,2021-09-28,17:27:00,28-09-2021
8731,2021-09-28,landed,Bangalore International Airport,BLR,Bagdogra,IXB,AirAsia India,I5,2392,I52392,7.0,0.0,Asia,Kolkata,2021-09-28,11:52:00,2021-09-28,14:24:00,28-09-2021
8732,2021-09-28,landed,Bangalore International Airport,BLR,Hyderabad Airport,HYD,AirAsia India,I5,1576,I51576,0.0,0.0,Asia,Kolkata,2021-09-28,07:35:00,2021-09-28,08:21:00,28-09-2021
8733,2021-09-28,landed,Bangalore International Airport,BLR,Hubli,HBX,IndiGo,6E,7227,6E7227,7.0,0.0,Asia,Kolkata,2021-09-28,09:51:00,2021-09-28,10:50:00,28-09-2021
8734,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,GoAir,G8,116,G8116,0.0,0.0,Asia,Kolkata,2021-09-28,06:43:00,2021-09-28,09:11:00,28-09-2021
8735,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,Air India,AI,505,AI505,0.0,0.0,Asia,Kolkata,2021-09-28,10:22:00,2021-09-28,12:45:00,28-09-2021
8736,2021-09-28,landed,Bangalore International Airport,BLR,Amausi,LKO,IndiGo,6E,196,6E196,0.0,0.0,Asia,Kolkata,2021-09-28,06:22:00,2021-09-28,08:27:00,28-09-2021
8737,2021-09-28,landed,Bangalore International Airport,BLR,Bajpe,IXE,SpiceJet,SG,3010,SG3010,22.0,0.0,Asia,Kolkata,2021-09-28,06:42:00,2021-09-28,07:22:00,28-09-2021
8738,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,Air India,AI,804,AI804,9.0,0.0,Asia,Kolkata,2021-09-28,05:53:00,2021-09-28,08:17:00,28-09-2021
8739,2021-09-28,landed,Bangalore International Airport,BLR,Indira Gandhi International,DEL,British Airways,BA,5838,BA5838,13.0,0.0,Asia,Kolkata,2021-09-28,11:43:00,2021-09-28,14:02:00,28-09-2021
8740,2021-09-28,landed,Bangalore International Airport,BLR,Bajpe,IXE,IndiGo,6E,583,6E583,5.0,0.0,Asia,Kolkata,2021-09-28,09:55:00,2021-09-28,10:31:00,28-09-2021
8741,2021-09-28,landed,Bangalore International Airport,BLR,Bajpe,IXE,IndiGo,6E,317,6E317,0.0,0.0,Asia,Kolkata,2021-09-28,12:41:00,2021-09-28,13:16:00,28-09-2021
8742,2021-09-28,landed,Madras International (Meenambakkam),MAA,Ahmedabad,AMD,IndiGo,6E,6244,6E6244,0.0,0.0,Asia,Kolkata,2021-09-28,04:51:00,2021-09-28,06:43:00,28-09-2021
8743,2021-09-28,landed,Madras International (Meenambakkam),MAA,Civil,TRZ,IndiGo,6E,7149,6E7149,12.0,0.0,Asia,Kolkata,2021-09-28,16:21:00,2021-09-28,17:14:00,28-09-2021
8744,2021-09-28,landed,Madras International (Meenambakkam),MAA,Ahmedabad,AMD,SpiceJet,SG,391,SG391,10.0,0.0,Asia,Kolkata,2021-09-28,05:59:00,2021-09-28,07:56:00,28-09-2021
8745,2021-09-28,landed,Madras International (Meenambakkam),MAA,Bhubaneswar,BBI,IndiGo,6E,6627,6E6627,7.0,0.0,Asia,Kolkata,2021-09-28,12:36:00,2021-09-28,14:08:00,28-09-2021
8746,2021-09-28,landed,Madras International (Meenambakkam),MAA,Suvarnabhumi International,BKK,ANA,NH,5978,NH5978,13.0,0.0,Asia,Bangkok,2021-09-28,01:22:00,2021-09-28,05:49:00,28-09-2021
8747,2021-09-28,landed,Madras International (Meenambakkam),MAA,Suvarnabhumi International,BKK,Asiana Airlines,OZ,6777,OZ6777,13.0,0.0,Asia,Bangkok,2021-09-28,01:22:00,2021-09-28,05:49:00,28-09-2021
8748,2021-09-28,landed,Madras International (Meenambakkam),MAA,Suvarnabhumi International,BKK,Thai Airways International,TG,338,TG338,13.0,0.0,Asia,Bangkok,2021-09-28,01:22:00,2021-09-28,05:49:00,28-09-2021
8749,2021-09-28,landed,Madras International (Meenambakkam),MAA,Bangalore International Airport,BLR,IndiGo,6E,447,6E447,0.0,0.0,Asia,Kolkata,2021-09-28,08:59:00,2021-09-28,09:31:00,28-09-2021
8750,2021-09-28,landed,Madras International (Meenambakkam),MAA,Bangalore International Airport,BLR,IndiGo,6E,6011,6E6011,0.0,0.0,Asia,Kolkata,2021-09-28,14:29:00,2021-09-28,15:05:00,28-09-2021
8751,2021-09-28,landed,Madras International (Meenambakkam),MAA,Madurai,IXM,IndiGo,6E,7195,6E7195,4.0,0.0,Asia,Kolkata,2021-09-28,10:14:00,2021-09-28,11:20:00,28-09-2021
8752,2021-09-28,landed,Madras International (Meenambakkam),MAA,Bangalore International Airport,BLR,IndiGo,6E,6897,6E6897,5.0,0.0,Asia,Kolkata,2021-09-28,05:30:00,2021-09-28,06:04:00,28-09-2021
8753,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,Alliance Air,9I,894,9I894,5.0,0.0,Asia,Kolkata,2021-09-28,08:35:00,2021-09-28,09:48:00,28-09-2021
8754,2021-09-28,landed,Madras International (Meenambakkam),MAA,Bangalore International Airport,BLR,IndiGo,6E,847,6E847,0.0,0.0,Asia,Kolkata,2021-09-28,16:43:00,2021-09-28,17:29:00,28-09-2021
8755,2021-09-28,landed,Madras International (Meenambakkam),MAA,Vishakhapatnam,VTZ,SpiceJet,SG,3831,SG3831,10.0,0.0,Asia,Kolkata,2021-09-28,07:15:00,2021-09-28,08:33:00,28-09-2021
8756,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,IndiGo,6E,384,6E384,3.0,0.0,Asia,Kolkata,2021-09-28,05:18:00,2021-09-28,06:06:00,28-09-2021
8757,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,495,6E495,0.0,0.0,Asia,Kolkata,2021-09-28,10:43:00,2021-09-28,12:37:00,28-09-2021
8758,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,5309,6E5309,11.0,0.0,Asia,Kolkata,2021-09-28,07:26:00,2021-09-28,08:56:00,28-09-2021
8759,2021-09-28,landed,Madras International (Meenambakkam),MAA,Surat,STV,IndiGo,6E,319,6E319,2.0,0.0,Asia,Kolkata,2021-09-28,15:32:00,2021-09-28,17:14:00,28-09-2021
8760,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,782,6E782,9.0,0.0,Asia,Kolkata,2021-09-28,09:28:00,2021-09-28,11:04:00,28-09-2021
8761,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,929,6E929,31.0,1.0,Asia,Kolkata,2021-09-28,16:11:00,2021-09-28,17:41:00,28-09-2021
8762,2021-09-28,landed,Madras International (Meenambakkam),MAA,Lohegaon,PNQ,IndiGo,6E,166,6E166,6.0,0.0,Asia,Kolkata,2021-09-28,13:20:00,2021-09-28,14:40:00,28-09-2021
8763,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,IndiGo,6E,6183,6E6183,7.0,0.0,Asia,Kolkata,2021-09-28,15:57:00,2021-09-28,16:50:00,28-09-2021
8764,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,569,AI569,4.0,0.0,Asia,Kolkata,2021-09-28,06:23:00,2021-09-28,07:52:00,28-09-2021
8765,2021-09-28,landed,Madras International (Meenambakkam),MAA,Varanasi,VNS,IndiGo,6E,571,6E571,0.0,0.0,Asia,Kolkata,2021-09-28,12:47:00,2021-09-28,14:49:00,28-09-2021
8766,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,672,AI672,17.0,0.0,Asia,Kolkata,2021-09-28,16:06:00,2021-09-28,17:36:00,28-09-2021
8767,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,304,G8304,10.0,0.0,Asia,Kolkata,2021-09-28,13:54:00,2021-09-28,15:30:00,28-09-2021
8768,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,612,SG612,1.0,0.0,Asia,Kolkata,2021-09-28,06:10:00,2021-09-28,07:39:00,28-09-2021
8769,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,United Airlines,UA,7777,UA7777,2.0,0.0,Asia,Kolkata,2021-09-28,09:51:00,2021-09-28,11:18:00,28-09-2021
8770,2021-09-28,landed,Madras International (Meenambakkam),MAA,Civil,TRZ,IndiGo,6E,7145,6E7145,1.0,0.0,Asia,Kolkata,2021-09-28,08:05:00,2021-09-28,08:54:00,28-09-2021
8771,2021-09-28,landed,Madras International (Meenambakkam),MAA,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,822,UK822,2.0,0.0,Asia,Kolkata,2021-09-28,09:51:00,2021-09-28,11:18:00,28-09-2021
8772,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,IndiGo,6E,269,6E269,13.0,0.0,Asia,Kolkata,2021-09-28,09:13:00,2021-09-28,10:08:00,28-09-2021
8773,2021-09-28,landed,Madras International (Meenambakkam),MAA,Peelamedu,CJB,IndiGo,6E,605,6E605,22.0,0.0,Asia,Kolkata,2021-09-28,14:36:00,2021-09-28,15:19:00,28-09-2021
8774,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,Air India,AI,9894,AI9894,5.0,0.0,Asia,Kolkata,2021-09-28,08:35:00,2021-09-28,09:48:00,28-09-2021
8775,2021-09-28,landed,Madras International (Meenambakkam),MAA,Peelamedu,CJB,IndiGo,6E,881,6E881,6.0,0.0,Asia,Kolkata,2021-09-28,10:05:00,2021-09-28,10:47:00,28-09-2021
8776,2021-09-28,landed,Madras International (Meenambakkam),MAA,Peelamedu,CJB,Air India,AI,429,AI429,23.0,2.0,Asia,Kolkata,2021-09-28,13:43:00,2021-09-28,14:27:00,28-09-2021
8777,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,IndiGo,6E,757,6E757,4.0,4.0,Asia,Kolkata,2021-09-28,12:23:00,2021-09-28,13:29:00,28-09-2021
8778,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hubli,HBX,IndiGo,6E,7986,6E7986,0.0,0.0,Asia,Kolkata,2021-09-28,06:03:00,2021-09-28,07:35:00,28-09-2021
8779,2021-09-28,landed,Madras International (Meenambakkam),MAA,Bandaranaike International,CMB,IndiGo,6E,9961,6E9961,0.0,0.0,Asia,Colombo,2021-09-28,11:03:00,2021-09-28,12:05:00,28-09-2021
8780,2021-09-28,landed,Madras International (Meenambakkam),MAA,Kuwait International,KWI,Kuwait Airways,KU,1344,KU1344,8.0,0.0,Asia,Kuwait,2021-09-28,04:33:00,2021-09-28,06:21:00,28-09-2021
8781,2021-09-28,landed,Madras International (Meenambakkam),MAA,Cochin International,COK,IndiGo,6E,157,6E157,2.0,0.0,Asia,Kolkata,2021-09-28,08:11:00,2021-09-28,09:04:00,28-09-2021
8782,2021-09-28,landed,Madras International (Meenambakkam),MAA,Madurai,IXM,IndiGo,6E,188,6E188,7.0,0.0,Asia,Kolkata,2021-09-28,16:56:00,2021-09-28,17:41:00,28-09-2021
8783,2021-09-28,landed,Madras International (Meenambakkam),MAA,Lohegaon,PNQ,IndiGo,6E,6763,6E6763,21.0,7.0,Asia,Kolkata,2021-09-28,16:26:00,2021-09-28,17:46:00,28-09-2021
8784,2021-09-28,landed,Madras International (Meenambakkam),MAA,Cochin International,COK,IndiGo,6E,514,6E514,14.0,0.0,Asia,Kolkata,2021-09-28,16:24:00,2021-09-28,17:21:00,28-09-2021
8785,2021-09-28,landed,Madras International (Meenambakkam),MAA,Indira Gandhi International,DEL,IndiGo,6E,216,6E216,0.0,0.0,Asia,Kolkata,2021-09-28,06:17:00,2021-09-28,08:44:00,28-09-2021
8786,2021-09-28,landed,Madras International (Meenambakkam),MAA,Lohegaon,PNQ,IndiGo,6E,502,6E502,0.0,0.0,Asia,Kolkata,2021-09-28,07:56:00,2021-09-28,09:14:00,28-09-2021
8787,2021-09-28,landed,Madras International (Meenambakkam),MAA,Hyderabad Airport,HYD,SpiceJet,SG,9999,SG9999,60.0,49.0,Asia,Kolkata,2021-09-28,16:03:00,2021-09-28,16:58:00,28-09-2021
8788,2021-09-28,landed,Madras International (Meenambakkam),MAA,Borjhar,GAU,IndiGo,6E,112,6E112,0.0,0.0,Asia,Kolkata,2021-09-28,05:23:00,2021-09-28,07:55:00,28-09-2021
8789,2021-09-28,landed,Madras International (Meenambakkam),MAA,Indira Gandhi International,DEL,IndiGo,6E,2394,6E2394,10.0,0.0,Asia,Kolkata,2021-09-28,12:29:00,2021-09-28,14:54:00,28-09-2021
8790,2021-09-28,landed,Madras International (Meenambakkam),MAA,Vishakhapatnam,VTZ,IndiGo,6E,557,6E557,0.0,0.0,Asia,Kolkata,2021-09-28,06:42:00,2021-09-28,07:41:00,28-09-2021
8791,2021-09-28,landed,Madras International (Meenambakkam),MAA,Indira Gandhi International,DEL,IndiGo,6E,5035,6E5035,13.0,0.0,Asia,Kolkata,2021-09-28,10:12:00,2021-09-28,12:35:00,28-09-2021
